,property_price
29081,243000
29082,129900
29083,70000
29084,144000
29085,190000
29086,134000
29087,80000
29088,195000
29089,498000
29090,85000
29091,280000
29092,165000
29093,140000
29094,135000
29095,78000
29096,139500
29097,180000
29098,98000
29099,118000
29100,250000
29101,136000
29102,235000
29103,290000
29104,195000
29105,69900
29106,172000
29107,74000
29108,66200
29109,144000
29110,121000
29111,160000
29112,115000
29113,129500
29114,53000
29115,95000
29116,490000
29117,53000
29118,174900
29119,223000
29120,115000
29121,65000
29122,85000
29123,115000
29124,214000
29125,128000
29126,440000
29127,220000
29128,115000
29129,139000
29130,69000
29131,99900
29132,139000
29133,149000
29134,85000
29135,99000
29136,133000
29137,95000
29138,590000
29139,159000
29140,180000
29141,116000
29142,175000
29143,180000
29144,120000
29145,184000
29146,69000
29147,135000
29148,160000
29149,250000
29150,500000
29151,350000
29152,115000
29153,59900
29154,149000
29155,120000
29156,150000
29157,160000
29158,95000
29159,69000
29160,80000
29161,79000
29162,135000
29163,86000
29164,55000
29165,110000
29166,165000
29167,143000
29168,169000
29169,159000
29170,279000
29171,92000
29172,99000
29173,55000
29174,198000
29175,95000
29176,150000
29177,105000
29178,139000
29179,165000
29180,90000
29181,250000
29182,245000
29183,220000
29184,140000
29185,89000
29186,164037
29187,115000
29188,398000
29189,170000
29190,220000
29191,365000
29192,122856
29193,110000
29194,155000
29195,195000
29196,146500
29197,79000
29198,85000
29199,69900
29200,98000
29201,100000
29202,69000
29203,138000
29204,103500
29205,96800
29206,498000
29207,105000
29208,327000
29209,269000
29210,119000
29211,98000
29212,109900
29213,61000
29214,77000
29215,249000
29216,235000
29217,140000
29218,72000
29219,144960
29220,63000
29221,180000
29222,69900
29223,149900
29224,108000
29225,164000
29226,278000
29227,98000
29228,158000
29229,134000
29230,380000
29231,474000
29232,94000
29233,250000
29234,93000
29235,93500
29236,190000
29237,51800
29238,99000
29239,100600
29240,550000
29241,73500
29242,105000
29243,262300
29244,489000
29245,225000
29246,105000
29247,71000
29248,135000
29249,197512
29250,218000
29251,115000
29252,205000
29253,123000
29254,105000
29255,43200
29256,62900
29257,255000
29258,165000
29259,265000
29260,114999
29261,150000
29262,360000
29263,149900
29264,103000
29265,115000
29266,73000
29267,50000
29268,500000
29269,55000
29270,65000
29271,80000
29272,65000
29273,109999
29274,185000
29275,48000
29276,79000
29277,190000
29278,118910
29279,75000
29280,97500
29281,105000
29282,95000
29283,85000
29284,110000
29285,79500
29286,89500
29287,269000
29288,82000
29289,155000
29290,140000
29291,130000
29292,205000
29293,445000
29294,159000
29295,275000
29296,95000
29297,245000
29298,150000
29299,75000
29300,98350
29301,84900
29302,119000
29303,265000
29304,100000
29305,90000
29306,84500
29307,150000
29308,70000
29309,115000
29310,384000
29311,540000
29312,98500
29313,220000
29314,158000
29315,279000
29316,69000
29317,550000
29318,115000
29319,325000
29320,110000
29321,226000
29322,67000
29323,74900
29324,67000
29325,265000
29326,101765
29327,163950
29328,202500
29329,103000
29330,78000
29331,145000
29332,95000
29333,62000
29334,63000
29335,148000
29336,122500
29337,109500
29338,64990
29339,180000
29340,109000
29341,99000
29342,260000
29343,105000
29344,82000
29345,519000
29346,190000
29347,250000
29348,249000
29349,580000
29350,139000
29351,109000
29352,134000
29353,53000
29354,145000
29355,340000
29356,56000
29357,219000
29358,415000
29359,149900
29360,133090
29361,396000
29362,93700
29363,107468
29364,78500
29365,150000
29366,294600
29367,279900
29368,124900
29369,295000
29370,70000
29371,75000
29372,180000
29373,110000
29374,180000
29375,90000
29376,109000
29377,89000
29378,185000
29379,125000
29380,565000
29381,325000
29382,130000
29383,287000
29384,211000
29385,85000
29386,170000
29387,84900
29388,123900
29389,87400
29390,420000
29391,129000
29392,299000
29393,149000
29394,215000
29395,135000
29396,115000
29397,86000
29398,259000
29399,289000
29400,345000
29401,130000
29402,228998
29403,90000
29404,82000
29405,116000
29406,85000
29407,145000
29408,110000
29409,175000
29410,110000
29411,90000
29412,74900
29413,320000
29414,96530
29415,90000
29416,400000
29417,440000
29418,68500
29419,69000
29420,125000
29421,104000
29422,389000
29423,165000
29424,145000
29425,320000
29426,74260
29427,99900
29428,494000
29429,270000
29430,160000
29431,169000
29432,94000
29433,78000
29434,359325
29435,77000
29436,132000
29437,340000
29438,85000
29439,68000
29440,103000
29441,239000
29442,89000
29443,207000
29444,160000
29445,105900
29446,120000
29447,149000
29448,115000
29449,120000
29450,218000
29451,70000
29452,125000
29453,155000
29454,340000
29455,255000
29456,74000
29457,82000
29458,162000
29459,79000
29460,115000
29461,67000
29462,142100
29463,299000
29464,136000
29465,70000
29466,260000
29467,345000
29468,79128
29469,79900
29470,83500
29471,65000
29472,299000
29473,250000
29474,170000
29475,120000
29476,90000
29477,53000
29478,74000
29479,270000
29480,530000
29481,230000
29482,127000
29483,145000
29484,445000
29485,80000
29486,82000
29487,95000
29488,75000
29489,145000
29490,105000
29491,105000
29492,129970
29493,550000
29494,250000
29495,93900
29496,76700
29497,399000
29498,129000
29499,395000
29500,97000
29501,140000
29502,54800
29503,320000
29504,105000
29505,71400
29506,85000
29507,210000
29508,55000
29509,230000
29510,230386
29511,199000
29512,99002
29513,240000
29514,150000
29515,92000
29516,190000
29517,136105
29518,85000
29519,82000
29520,112000
29521,95000
29522,91116
29523,144000
29524,85500
29525,190000
29526,520000
29527,122000
29528,390000
29529,79500
29530,258000
29531,90000
29532,75000
29533,135000
29534,125000
29535,200000
29536,85000
29537,189000
29538,79000
29539,300000
29540,150000
29541,83000
29542,117000
29543,430000
29544,69900
29545,270000
29546,170000
29547,230000
29548,72500
29549,70000
29550,59000
29551,185000
29552,58500
29553,95000
29554,549000
29555,70000
29556,106990
29557,42000
29558,122400
29559,71000
29560,63000
29561,120000
29562,175000
29563,153000
29564,63000
29565,169000
29566,210000
29567,394000
29568,69000
29569,115000
29570,205000
29571,105000
29572,54000
29573,216000
29574,450000
29575,100000
29576,164900
29577,56000
29578,82403
29579,235000
29580,319000
29581,159000
29582,249000
29583,180000
29584,289000
29585,219000
29586,184900
29587,130000
29588,290000
29589,185000
29590,46000
29591,85000
29592,90000
29593,84900
29594,127529
29595,162000
29596,349000
29597,120000
29598,130000
29599,65000
29600,60000
29601,70000
29602,360000
29603,99000
29604,169000
29605,125000
29606,118000
29607,212000
29608,84500
29609,59000
29610,36149
29611,147898
29612,180000
29613,299000
29614,289000
29615,89000
29616,122900
29617,99000
29618,134500
29619,230000
29620,93000
29621,89000
29622,90000
29623,78000
29624,125000
29625,450000
29626,156000
29627,355000
29628,178000
29629,139900
29630,40000
29631,92000
29632,79000
29633,118000
29634,113000
29635,189000
29636,380000
29637,158099
29638,250000
29639,420000
29640,285000
29641,60000
29642,198000
29643,125000
29644,110000
29645,347500
29646,264000
29647,59000
29648,94000
29649,128000
29650,129000
29651,400000
29652,139999
29653,66000
29654,130000
29655,138000
29656,99000
29657,100000
29658,81323
29659,98000
29660,111500
29661,40000
29662,232000
29663,135000
29664,100000
29665,39900
29666,73000
29667,280000
29668,126500
29669,115000
29670,200000
29671,470000
29672,142000
29673,120000
29674,90000
29675,87000
29676,195000
29677,165000
29678,44000
29679,240000
29680,55000
29681,140000
29682,475000
29683,95000
29684,99000
29685,350000
29686,335000
29687,69900
29688,134000
29689,140000
29690,88000
29691,120000
29692,464400
29693,85000
29694,307500
29695,174500
29696,85000
29697,140000
29698,130000
29699,88000
29700,169000
29701,120000
29702,110000
29703,69000
29704,81000
29705,265000
29706,139000
29707,98000
29708,385000
29709,82000
29710,89999
29711,90000
29712,469000
29713,125000
29714,120000
29715,87500
29716,98000
29717,67000
29718,390000
29719,115000
29720,330000
29721,530000
29722,65000
29723,65000
29724,95900
29725,180000
29726,290000
29727,199000
29728,220000
29729,160000
29730,198000
29731,80000
29732,215000
29733,215000
29734,134000
29735,280000
29736,87500
29737,199000
29738,165000
29739,119900
29740,79000
29741,95000
29742,79000
29743,157000
29744,480000
29745,89000
29746,260000
29747,102000
29748,297500
29749,139990
29750,310000
29751,350000
29752,67000
29753,65000
29754,165000
29755,160000
29756,141704
29757,110000
29758,190000
29759,240000
29760,61975
29761,64000
29762,109000
29763,120000
29764,229000
29765,230000
29766,178500
29767,109900
29768,108000
29769,165000
29770,499000
29771,135000
29772,85000
29773,360000
29774,130000
29775,65000
29776,46000
29777,125000
29778,65000
29779,175000
29780,45000
29781,129000
29782,109900
29783,75000
29784,65000
29785,300000
29786,80500
29787,155000
29788,195000
29789,135000
29790,85000
29791,80000
29792,99000
29793,119000
29794,90000
29795,118500
29796,49000
29797,450000
29798,205000
29799,380000
29800,118000
29801,245000
29802,380000
29803,110000
29804,130000
29805,79800
29806,275000
29807,88000
29808,93000
29809,169000
29810,299800
29811,105000
29812,160000
29813,79900
29814,265000
29815,85813
29816,280000
29817,100000
29818,100000
29819,170000
29820,470000
29821,108500
29822,179000
29823,68000
29824,169000
29825,84000
29826,125000
29827,400000
29828,88000
29829,143000
29830,104000
29831,47500
29832,89000
29833,174900
29834,127086
29835,102000
29836,99714
29837,69500
29838,349000
29839,149000
29840,220000
29841,155000
29842,120000
29843,150000
29844,295000
29845,208000
29846,65000
29847,90000
29848,95000
29849,85000
29850,59000
29851,110000
29852,78000
29853,80000
29854,69000
29855,178000
29856,195000
29857,167000
29858,77000
29859,53000
29860,146000
29861,102000
29862,200000
29863,115000
29864,86000
29865,160000
29866,125000
29867,139500
29868,349000
29869,142000
29870,145000
29871,66600
29872,55000
29873,54900
29874,230000
29875,119000
29876,99500
29877,180000
29878,92000
29879,95000
29880,88000
29881,105000
29882,100000
29883,579000
29884,135000
29885,75000
29886,420000
29887,110000
29888,498000
29889,388000
29890,79000
29891,230000
29892,110000
29893,133004
29894,125000
29895,189000
29896,218500
29897,60000
29898,112000
29899,125000
29900,160000
29901,60000
29902,130000
29903,125000
29904,165000
29905,115000
29906,120000
29907,202500
29908,92000
29909,295650
29910,83900
29911,248000
29912,59000
29913,120000
29914,79000
29915,128000
29916,199000
29917,137000
29918,157075
29919,93000
29920,279000
29921,225000
29922,65000
29923,206400
29924,104500
29925,125000
29926,125000
29927,79000
29928,155000
29929,125000
29930,280000
29931,173500
29932,195000
29933,82000
29934,105000
29935,145000
29936,318000
29937,145000
29938,235000
29939,99000
29940,110000
29941,155000
29942,440000
29943,60000
29944,59998
29945,139000
29946,90000
29947,205000
29948,115000
29949,130000
29950,145000
29951,182000
29952,260000
29953,235000
29954,165000
29955,84000
29956,550000
29957,99999
29958,74000
29959,205000
29960,200000
29961,174000
29962,73000
29963,109000
29964,59000
29965,250000
29966,110000
29967,158000
29968,385000
29969,475000
29970,139000
29971,97000
29972,310000
29973,200000
29974,149500
29975,205000
29976,170000
29977,420000
29978,110000
29979,119000
29980,145000
29981,69000
29982,270000
29983,240000
29984,139000
29985,120000
29986,355000
29987,289000
29988,72000
29989,105000
29990,109000
29991,139000
29992,145000
29993,128000
29994,125000
29995,130000
29996,120000
29997,79000
29998,68900
29999,125000
30000,260000
30001,235000
30002,135000
30003,44000
30004,141000
30005,138000
30006,74000
30007,137918
30008,265000
30009,100000
30010,169000
30011,139000
30012,149900
30013,490000
30014,74100
30015,75000
30016,90000
30017,112000
30018,70000
30019,530000
30020,195000
30021,145000
30022,185000
30023,420000
30024,55000
30025,155000
30026,178000
30027,122000
30028,530000
30029,150000
30030,34320
30031,141300
30032,123500
30033,69000
30034,145000
30035,152000
30036,55000
30037,97900
30038,130000
30039,160000
30040,125000
30041,79000
30042,95000
30043,81000
30044,235000
30045,218000
30046,122900
30047,105000
30048,135000
30049,69500
30050,75400
30051,99000
30052,72000
30053,68250
30054,389000
30055,75000
30056,490000
30057,138000
30058,48000
30059,75000
30060,135000
30061,79500
30062,155000
30063,146000
30064,114900
30065,179000
30066,75900
30067,129000
30068,186000
30069,156000
30070,240000
30071,125000
30072,127000
30073,80000
30074,99000
30075,112000
30076,210000
30077,138000
30078,108000
30079,60000
30080,105000
30081,134000
30082,118929
30083,272000
30084,119000
30085,135000
30086,210000
30087,252000
30088,100000
30089,130000
30090,549000
30091,239900
30092,95900
30093,159000
30094,62000
30095,94000
30096,62365
30097,185000
30098,82000
30099,228000
30100,84000
30101,92000
30102,149000
30103,120000
30104,140000
30105,162000
30106,192000
30107,97000
30108,85000
30109,368000
30110,230000
30111,125000
30112,425000
30113,335000
30114,129000
30115,112000
30116,170000
30117,590000
30118,159000
30119,115000
30120,87000
30121,77000
30122,89000
30123,304000
30124,129000
30125,83000
30126,135000
30127,155000
30128,139000
30129,84000
30130,120000
30131,92000
30132,245000
30133,107000
30134,190000
30135,130000
30136,160000
30137,75000
30138,139200
30139,220000
30140,53000
30141,149000
30142,180000
30143,400000
30144,240000
30145,79000
30146,90000
30147,147500
30148,107060
30149,215000
30150,285000
30151,168000
30152,290000
30153,78000
30154,115000
30155,132500
30156,160000
30157,129000
30158,390000
30159,185000
30160,115000
30161,289050
30162,120000
30163,119000
30164,131000
30165,132000
30166,285000
30167,95000
30168,69000
30169,110000
30170,128000
30171,69000
30172,88000
30173,249900
30174,274999
30175,390000
30176,73162
30177,120000
30178,86000
30179,420000
30180,83000
30181,200000
30182,92000
30183,118000
30184,89000
30185,99000
30186,79000
30187,319000
30188,189000
30189,75500
30190,230000
30191,84000
30192,55000
30193,43000
30194,126000
30195,84000
30196,96000
30197,94000
30198,70000
30199,126000
30200,160000
30201,305000
30202,143000
30203,92170
30204,145035
30205,79900
30206,520000
30207,109000
30208,210000
30209,62000
30210,335000
30211,45000
30212,390000
30213,83000
30214,115000
30215,80000
30216,230000
30217,55000
30218,445000
30219,123000
30220,93000
30221,69000
30222,49900
30223,96000
30224,39900
30225,139000
30226,250000
30227,120000
30228,200000
30229,170000
30230,270000
30231,68000
30232,320000
30233,87000
30234,299000
30235,129000
30236,98000
30237,139000
30238,85000
30239,140000
30240,115000
30241,46000
30242,159000
30243,89000
30244,160000
30245,420000
30246,78862
30247,139000
30248,89000
30249,450000
30250,139000
30251,149000
30252,115000
30253,75000
30254,148000
30255,275000
30256,92000
30257,159000
30258,580000
30259,235000
30260,569000
30261,65000
30262,89839
30263,118000
30264,180000
30265,189645
30266,470000
30267,86000
30268,420000
30269,105000
30270,42000
30271,213000
30272,150000
30273,130000
30274,68000
30275,124900
30276,144000
30277,75000
30278,153000
30279,75000
30280,380000
30281,195000
30282,181655
30283,450000
30284,84000
30285,129000
30286,150000
30287,163000
30288,64900
30289,180000
30290,53000
30291,95000
30292,128000
30293,68000
30294,410000
30295,245000
30296,125000
30297,99900
30298,120485
30299,86500
