,tipo_precio
341782,alto
440594,medio
206262,medio
403402,bajo
192074,alto
95218,alto
271329,bajo
434,medio
98339,bajo
335924,medio
57971,bajo
347266,medio
293762,alto
187872,alto
262513,bajo
92803,bajo
12474,bajo
62445,medio
111039,bajo
317017,alto
352520,alto
7306,bajo
352376,medio
6066,medio
174332,medio
160369,alto
368317,bajo
398131,alto
207264,alto
117689,alto
135009,medio
153305,alto
397068,bajo
23011,medio
27503,medio
31021,medio
137845,alto
406494,alto
187765,medio
185053,medio
32147,medio
110808,alto
127688,medio
170480,bajo
316825,medio
221131,bajo
458452,alto
448992,bajo
247166,alto
177172,bajo
375284,medio
442758,medio
181679,alto
144570,bajo
409114,medio
317621,alto
447346,alto
118015,bajo
449065,bajo
18100,alto
192978,medio
408567,medio
329815,bajo
21447,bajo
424113,bajo
315562,medio
454915,bajo
434210,alto
10278,medio
160571,bajo
2856,bajo
46952,medio
22657,medio
426227,medio
397594,medio
147917,bajo
428371,bajo
460012,bajo
331556,medio
236653,alto
378186,alto
302565,bajo
279756,alto
378996,bajo
150505,alto
350677,medio
451356,medio
104168,medio
83713,medio
350069,alto
357130,bajo
425623,bajo
350914,alto
277791,alto
325820,bajo
293517,alto
233204,alto
166991,medio
187804,medio
86718,medio
315279,bajo
62242,medio
335830,medio
111063,alto
371738,medio
287510,alto
53796,medio
278749,bajo
78301,alto
103804,medio
82567,alto
53484,alto
426002,alto
184108,alto
436844,alto
310477,medio
222909,alto
228992,alto
291806,alto
311759,bajo
142213,medio
325959,alto
107644,medio
459633,bajo
374275,bajo
242541,medio
1095,medio
360023,alto
300244,bajo
398109,alto
297347,bajo
422632,medio
30482,alto
39780,alto
202741,alto
38369,alto
53431,medio
149173,alto
151954,bajo
383233,alto
119305,alto
413930,medio
15831,medio
208632,bajo
334451,medio
328485,alto
89342,medio
366374,bajo
450433,alto
303353,bajo
304285,bajo
445542,alto
122268,bajo
457633,bajo
210013,bajo
173901,alto
102792,alto
28869,medio
149194,alto
84288,bajo
209179,alto
391004,bajo
52377,bajo
225145,bajo
224124,alto
103642,medio
410377,bajo
7361,bajo
291040,medio
242151,medio
306763,medio
418817,bajo
212521,alto
377664,medio
84238,medio
197293,medio
50530,bajo
425583,medio
126772,bajo
148317,medio
385417,bajo
174886,bajo
373851,alto
191733,medio
236877,alto
203109,bajo
139500,alto
188954,bajo
180039,medio
94599,bajo
334725,alto
352560,medio
303099,bajo
83708,medio
237552,bajo
342097,alto
23212,medio
280149,medio
168124,alto
201013,medio
80936,alto
107672,medio
15204,bajo
126042,medio
141037,alto
375734,bajo
336152,alto
316037,bajo
398955,bajo
84360,medio
354037,alto
390336,medio
152644,bajo
243404,medio
317286,bajo
452640,medio
333062,medio
284282,alto
256180,alto
62217,alto
212530,bajo
283357,bajo
412187,alto
315819,bajo
335032,bajo
332773,bajo
89578,medio
340138,bajo
383303,bajo
397473,medio
207305,bajo
101117,medio
91901,medio
36989,bajo
339508,medio
34156,bajo
95252,bajo
396880,bajo
204183,bajo
290422,medio
136956,medio
73877,bajo
28063,medio
372885,alto
233426,bajo
98054,medio
441143,medio
409134,medio
371297,medio
173847,alto
183508,medio
150522,alto
115237,alto
138967,bajo
277238,alto
137096,alto
163969,alto
398136,alto
281366,bajo
339868,alto
129231,bajo
24617,alto
662,alto
422019,alto
127287,bajo
97922,alto
388599,alto
265176,alto
331657,alto
5346,bajo
120806,medio
96313,alto
253523,bajo
144191,medio
163960,alto
103878,alto
456226,bajo
117712,medio
7745,alto
159291,bajo
355737,medio
199926,bajo
391258,alto
298882,alto
45000,alto
106403,medio
442716,bajo
201062,bajo
100797,alto
397668,alto
434905,bajo
270864,bajo
86128,medio
185316,medio
158596,alto
381521,bajo
187325,medio
280352,medio
452298,bajo
286189,bajo
92953,alto
452769,bajo
356849,bajo
258408,bajo
71393,medio
125942,medio
121020,medio
264260,bajo
366682,alto
254818,alto
366899,alto
196552,bajo
170341,bajo
372547,medio
182167,bajo
16717,alto
129375,bajo
346265,medio
254061,bajo
456154,medio
392653,alto
2853,alto
110701,medio
366135,alto
100791,bajo
321076,bajo
437347,alto
454669,medio
42314,alto
256167,alto
150424,medio
217635,bajo
227789,bajo
425569,bajo
197574,bajo
138956,medio
345024,alto
254704,bajo
416281,bajo
117976,bajo
397527,bajo
50514,medio
397664,medio
330126,medio
321832,medio
181799,medio
71940,alto
272870,medio
413891,alto
359304,bajo
346226,bajo
339580,medio
62265,bajo
389055,bajo
84290,medio
19866,medio
343783,bajo
261090,medio
74652,bajo
124928,bajo
133188,bajo
65952,medio
375299,medio
64039,medio
382847,medio
89722,bajo
75103,medio
365104,bajo
296041,alto
23471,bajo
118043,alto
230669,bajo
48621,bajo
172810,bajo
312283,bajo
397536,bajo
444063,alto
50412,bajo
221518,alto
233696,alto
41839,alto
300472,bajo
267952,alto
394124,bajo
213867,alto
422023,medio
44133,bajo
226594,alto
263860,alto
397772,alto
141032,alto
442059,alto
366990,medio
75116,medio
366668,alto
243957,alto
6658,medio
384306,alto
9907,medio
234194,medio
298012,medio
436408,bajo
209524,bajo
85082,alto
233354,medio
16766,medio
99994,bajo
203300,medio
13276,alto
106365,alto
170483,medio
210447,alto
63932,alto
424818,bajo
197131,bajo
106525,alto
380312,bajo
430793,bajo
324143,medio
358831,medio
18293,bajo
404821,bajo
273689,alto
26129,alto
432488,medio
168339,medio
285725,bajo
351465,bajo
6625,bajo
259747,alto
384664,bajo
300009,bajo
218683,bajo
95151,alto
174596,medio
98948,bajo
432645,medio
329900,bajo
120827,bajo
266564,medio
308774,bajo
65499,alto
403352,bajo
37609,alto
424106,bajo
233802,medio
203266,bajo
372676,bajo
150605,medio
40897,bajo
230586,alto
447386,alto
275716,medio
318093,medio
190528,alto
429771,bajo
415266,medio
256322,alto
386515,alto
45141,medio
221486,alto
432000,bajo
187973,medio
170194,alto
231130,bajo
293750,alto
277177,medio
40692,bajo
101112,bajo
53820,medio
265608,medio
14982,medio
443951,medio
366703,medio
373287,bajo
69463,medio
9466,medio
315502,bajo
345981,alto
348014,bajo
293947,medio
225581,bajo
293626,bajo
26279,alto
459703,alto
338309,medio
436826,medio
98091,alto
295739,alto
236580,medio
39818,bajo
11219,alto
183288,bajo
333845,bajo
377445,alto
397585,alto
247156,medio
284514,alto
59098,bajo
324135,alto
277617,medio
146152,medio
439488,medio
373099,medio
331885,bajo
249796,bajo
128966,medio
270217,medio
261924,medio
23192,alto
318222,bajo
161958,alto
105412,bajo
362566,medio
400187,alto
290533,alto
385699,alto
187999,medio
399049,bajo
241607,bajo
266142,medio
373167,alto
201685,alto
21391,medio
137950,bajo
428572,medio
98324,bajo
355461,alto
178012,bajo
63959,bajo
210284,bajo
312534,medio
93343,alto
236590,medio
108454,bajo
66494,medio
41901,bajo
36401,bajo
404856,medio
367457,alto
320281,alto
407984,bajo
338317,alto
262701,alto
329963,medio
135322,bajo
63751,alto
313435,alto
254828,alto
246851,medio
217788,bajo
4777,medio
426081,medio
184263,alto
437722,medio
399418,alto
12833,medio
105534,bajo
79230,bajo
361491,medio
163292,alto
399622,alto
182248,medio
391430,medio
15332,bajo
203113,medio
167929,alto
39828,bajo
420941,bajo
143632,bajo
404828,medio
379836,medio
294080,alto
89740,medio
293745,medio
116206,medio
135361,bajo
428125,bajo
260115,alto
298298,medio
180007,medio
374034,medio
449753,medio
70270,bajo
327820,medio
452357,bajo
340371,bajo
162393,bajo
93150,medio
318262,medio
251237,bajo
26322,medio
115131,medio
21378,medio
84694,bajo
451317,bajo
114997,bajo
215494,alto
257193,medio
69644,alto
242586,alto
149677,bajo
287442,medio
295215,medio
35231,alto
101167,medio
189668,medio
352890,medio
83260,bajo
120430,medio
120131,bajo
460071,bajo
179725,medio
223170,medio
38362,alto
390247,alto
366140,alto
38108,medio
399829,medio
430860,alto
224256,medio
359123,medio
32562,bajo
406151,alto
262357,medio
139024,medio
323906,alto
454751,bajo
235092,alto
446065,alto
238501,medio
455380,alto
351231,alto
65636,medio
3959,alto
131628,bajo
310107,bajo
310337,medio
392933,medio
221753,bajo
14894,medio
220518,alto
173829,alto
343960,alto
426219,medio
79699,bajo
210200,alto
415239,alto
46996,alto
222852,medio
115606,bajo
233000,medio
239903,medio
126111,medio
443961,bajo
329498,bajo
434911,bajo
114704,bajo
397756,alto
22798,alto
440630,bajo
424787,medio
218025,bajo
379856,alto
100961,bajo
452549,medio
425351,medio
226382,medio
157556,medio
398142,medio
26432,alto
95079,medio
114248,alto
154667,bajo
361789,alto
100969,alto
180137,medio
305924,alto
59982,medio
300724,medio
329813,medio
235527,bajo
303287,medio
17972,medio
167965,bajo
139773,medio
46963,medio
125314,bajo
24893,medio
247058,bajo
452886,bajo
202353,bajo
281812,alto
434696,bajo
211484,bajo
3890,medio
86601,medio
428486,medio
327131,bajo
312428,bajo
381576,alto
306113,medio
452590,bajo
415541,medio
454201,bajo
86421,bajo
209291,alto
274255,alto
371622,bajo
316866,bajo
81755,bajo
151367,bajo
314434,alto
281167,bajo
341306,bajo
237306,alto
167075,alto
237296,bajo
9316,alto
233543,alto
159222,bajo
456851,bajo
413689,alto
149581,medio
235941,bajo
272836,alto
206337,bajo
156204,alto
454629,bajo
98020,bajo
115083,alto
272873,alto
248389,medio
113962,alto
280165,bajo
123576,bajo
372677,alto
355816,alto
130043,bajo
77582,medio
198838,alto
209803,medio
205155,medio
151956,alto
314431,alto
456230,bajo
162398,medio
212336,alto
398800,medio
369135,bajo
200155,bajo
284618,bajo
354366,medio
338187,medio
114218,medio
337781,bajo
52083,alto
397608,alto
266251,alto
9358,alto
226153,medio
407202,medio
398607,alto
352987,bajo
334221,bajo
399307,bajo
185152,medio
135584,medio
360248,alto
277376,medio
442045,medio
92815,medio
444080,bajo
121907,alto
94490,alto
172460,bajo
25686,medio
50419,bajo
110744,medio
82545,bajo
454769,bajo
337130,bajo
106923,bajo
345065,alto
171352,medio
425329,medio
427180,medio
246459,bajo
362194,bajo
129514,bajo
66698,medio
96164,medio
269676,bajo
223884,medio
301484,alto
336417,medio
12530,bajo
456359,bajo
215452,bajo
25698,bajo
298013,bajo
100955,medio
102737,bajo
383395,alto
215524,bajo
383221,alto
312603,bajo
67553,bajo
254598,bajo
191502,alto
215261,alto
233029,alto
372653,medio
442720,bajo
162323,medio
97069,medio
32205,medio
266209,alto
334232,bajo
204630,bajo
445686,medio
21494,bajo
277522,medio
84656,bajo
138150,bajo
49808,medio
282582,bajo
284116,medio
321170,bajo
177625,medio
299673,alto
263970,alto
79061,alto
268290,medio
358117,bajo
115103,alto
196608,bajo
254920,bajo
220320,bajo
335983,medio
34112,alto
39362,medio
75571,bajo
143564,alto
392437,medio
122165,bajo
270563,medio
51070,medio
426243,medio
48196,alto
398496,bajo
27603,alto
116392,medio
167703,alto
53662,bajo
450244,alto
19830,alto
176855,medio
106762,bajo
372863,medio
397335,medio
91021,medio
25602,bajo
206771,bajo
108051,bajo
362590,medio
53499,alto
143470,medio
290763,alto
438605,alto
385862,alto
324512,bajo
401606,medio
411542,medio
334885,alto
270166,bajo
307194,bajo
319064,alto
108953,bajo
122412,bajo
131333,alto
68701,bajo
42337,bajo
234923,bajo
94170,medio
264636,medio
121701,alto
299038,bajo
230602,alto
82049,medio
192994,alto
431297,bajo
221169,bajo
49503,alto
142399,medio
339590,bajo
216634,alto
343758,medio
120935,alto
454783,medio
175793,bajo
346215,bajo
67622,bajo
336154,medio
4039,medio
63945,medio
155494,medio
231244,medio
280301,medio
260403,alto
405010,medio
76921,bajo
277555,bajo
92784,medio
401585,alto
433762,alto
173769,alto
450048,medio
120662,medio
130180,medio
424826,bajo
289325,medio
279139,medio
155901,alto
362644,bajo
9433,alto
304702,bajo
239388,bajo
422406,bajo
65604,alto
64070,medio
198083,bajo
327227,bajo
306886,alto
188223,alto
25808,alto
227281,medio
116367,bajo
257972,medio
284114,medio
209178,alto
94042,bajo
226312,alto
57994,medio
218490,alto
10103,bajo
162630,medio
161946,alto
340082,medio
188846,alto
34106,alto
2706,medio
204309,medio
275118,alto
333928,alto
200750,medio
53530,alto
147953,alto
319682,bajo
166430,bajo
291032,alto
236186,alto
213971,medio
99593,medio
129667,alto
376410,alto
231423,bajo
35287,bajo
156430,alto
274430,medio
94724,medio
229092,alto
306156,medio
56126,alto
308580,medio
94786,bajo
317980,alto
377703,alto
142164,alto
194396,medio
404565,alto
358584,alto
192917,bajo
336158,alto
172526,medio
178860,medio
257471,medio
85304,alto
319598,alto
46753,bajo
53859,bajo
137110,alto
124894,medio
274824,alto
168593,alto
117476,medio
226180,alto
182193,alto
71854,medio
66992,medio
48616,medio
392391,bajo
438641,bajo
350171,medio
212623,alto
311955,bajo
58034,bajo
34454,alto
255743,bajo
287636,medio
223108,bajo
202052,bajo
429118,bajo
139770,medio
45909,alto
89510,bajo
223730,alto
293142,alto
233689,bajo
299050,bajo
27566,alto
427985,alto
379781,medio
235494,alto
2644,bajo
47675,bajo
62224,alto
107017,bajo
121858,medio
233178,alto
123613,bajo
256337,medio
375724,medio
428016,medio
213667,alto
227234,alto
36939,alto
71318,medio
167260,alto
247833,bajo
399593,medio
89731,alto
242453,medio
233722,bajo
210180,bajo
303006,bajo
12634,medio
210193,medio
399425,medio
53825,bajo
206289,bajo
420433,alto
440795,alto
215244,alto
427044,medio
458421,bajo
863,medio
214623,alto
208447,alto
450331,bajo
257906,alto
262287,alto
254565,bajo
337823,alto
405003,alto
452202,alto
199950,medio
40862,medio
376939,bajo
150445,medio
165007,medio
240271,medio
287081,alto
436058,alto
73441,alto
441193,bajo
356829,alto
209809,alto
195267,alto
450269,bajo
164361,alto
348080,medio
322995,alto
6231,alto
2685,bajo
343366,medio
410381,medio
123709,medio
376790,alto
135518,medio
347492,bajo
135959,medio
156369,alto
398439,bajo
211579,bajo
261946,alto
231485,bajo
16919,alto
49419,bajo
270645,bajo
402803,bajo
226539,alto
245493,bajo
187972,medio
244963,medio
277117,bajo
256348,alto
199498,medio
176531,medio
121724,medio
431319,medio
330821,alto
458668,alto
99266,bajo
67369,bajo
320339,bajo
334732,alto
386651,medio
43164,bajo
48146,alto
59639,bajo
19871,alto
246888,medio
205347,bajo
446054,medio
164282,medio
351462,bajo
319612,alto
261099,bajo
402848,bajo
453067,medio
292156,alto
303839,bajo
103892,alto
390246,bajo
253215,bajo
89093,alto
261971,bajo
221601,bajo
108784,alto
337734,medio
151028,bajo
379474,medio
49,bajo
327913,bajo
150725,bajo
143363,medio
410030,alto
7815,bajo
310525,medio
70266,bajo
226190,medio
85074,medio
354126,bajo
168521,alto
223760,bajo
393395,bajo
414752,bajo
408650,medio
8207,medio
180145,medio
366597,bajo
244979,bajo
176016,alto
334172,alto
322744,medio
407159,alto
295802,bajo
288995,alto
266104,alto
175788,bajo
70282,bajo
139752,bajo
356576,medio
94250,bajo
49614,alto
203778,alto
89343,alto
275516,bajo
15359,bajo
30003,bajo
211170,alto
397298,bajo
67569,alto
33239,medio
397596,alto
246532,alto
149377,alto
26231,medio
54991,alto
84266,medio
449667,bajo
402936,medio
399386,alto
330287,bajo
131747,bajo
9329,medio
458381,alto
412687,bajo
236317,alto
240869,bajo
275127,alto
312606,medio
367823,medio
352886,bajo
208112,medio
60109,bajo
187991,medio
350051,medio
53889,alto
382272,bajo
108988,bajo
377699,alto
256796,alto
134954,alto
133690,alto
3571,alto
202768,bajo
179922,medio
213747,bajo
233883,bajo
99275,alto
93096,alto
418900,alto
196993,bajo
404895,medio
74375,alto
295759,medio
354128,alto
199647,bajo
89332,medio
191478,alto
246852,alto
398622,medio
32474,medio
377083,bajo
355838,bajo
35369,alto
147950,bajo
264302,alto
173671,bajo
180134,alto
436535,bajo
157440,alto
264560,bajo
14590,medio
170377,medio
254413,medio
408655,medio
446069,medio
143237,medio
32115,alto
289306,medio
72145,bajo
355839,medio
391319,alto
266986,medio
124882,bajo
376644,alto
308581,alto
130402,bajo
82412,bajo
456153,medio
25890,bajo
392496,alto
49755,bajo
71205,medio
392438,bajo
71526,alto
248062,alto
188467,alto
51889,alto
202094,medio
193080,alto
62269,medio
460074,bajo
160136,bajo
108868,bajo
147369,medio
24498,medio
452807,alto
414303,bajo
328233,alto
111037,medio
308204,bajo
20823,bajo
19513,alto
15647,alto
307763,alto
422255,medio
254718,alto
322820,alto
217606,bajo
103893,bajo
174904,alto
93298,alto
21189,alto
354499,medio
212313,bajo
116056,bajo
94503,medio
216472,alto
204284,medio
42802,medio
423402,alto
288986,medio
45334,medio
22834,alto
339460,alto
168182,medio
427938,bajo
437693,medio
399395,bajo
454359,medio
97737,alto
432747,medio
199643,alto
172808,bajo
31231,alto
251470,medio
316276,alto
371560,bajo
243557,medio
430134,bajo
159634,medio
123847,medio
160414,bajo
275854,medio
425989,alto
390851,bajo
58066,medio
219655,bajo
411786,medio
180213,alto
47554,alto
24612,alto
62084,medio
53410,alto
129287,medio
390161,alto
79337,medio
451339,bajo
3527,alto
150604,alto
397206,medio
197072,alto
164176,alto
50579,alto
120311,alto
117729,bajo
143434,alto
310326,medio
199070,medio
232955,bajo
308209,bajo
381834,medio
123301,alto
400131,bajo
343334,medio
238743,alto
193537,medio
178268,medio
397530,alto
400112,medio
406887,medio
170309,medio
12124,medio
165675,bajo
304760,bajo
131287,alto
253180,bajo
393776,medio
322688,medio
389041,bajo
213386,bajo
79457,bajo
59092,bajo
238922,bajo
415883,medio
259143,bajo
211584,bajo
282207,medio
427545,bajo
210366,bajo
70876,bajo
25872,medio
36439,alto
89493,alto
324327,alto
9996,bajo
51148,medio
315251,alto
323150,alto
320503,alto
230488,medio
180540,alto
400611,bajo
372662,alto
43027,alto
252853,alto
92964,bajo
197892,alto
414854,medio
66805,medio
14538,alto
247010,medio
105686,alto
336273,alto
346869,medio
26208,medio
366199,alto
32164,medio
355411,alto
242627,bajo
182344,medio
216515,alto
148054,medio
458533,medio
403397,medio
49388,bajo
370721,bajo
271260,medio
441884,bajo
15120,bajo
215255,alto
215493,bajo
228079,alto
217412,alto
327206,alto
34722,bajo
193506,alto
234138,medio
284344,bajo
7675,alto
60085,medio
106701,bajo
346395,alto
412601,medio
213984,bajo
454814,medio
319130,alto
57712,bajo
422438,bajo
398763,bajo
114973,bajo
44110,medio
248291,medio
302983,medio
219099,medio
335035,medio
399075,medio
150809,medio
447718,bajo
454672,medio
280506,bajo
429114,medio
97919,medio
300032,alto
440799,alto
270090,bajo
129246,alto
155568,bajo
365260,alto
108671,medio
30510,medio
26456,medio
422473,alto
362709,bajo
131350,alto
308901,bajo
428504,bajo
105393,medio
82417,alto
424101,medio
202902,medio
217485,medio
93336,medio
50691,alto
411401,alto
186102,alto
84018,medio
140210,bajo
76681,medio
24878,medio
154480,alto
248210,alto
60059,alto
171307,alto
137138,medio
42864,bajo
7220,bajo
164182,medio
115090,medio
378053,medio
170930,medio
304750,medio
52089,medio
268132,medio
371239,alto
274585,alto
62498,medio
406231,alto
371534,medio
119178,bajo
11151,bajo
359349,bajo
277153,bajo
436463,medio
299825,medio
451152,bajo
440826,alto
