,latitud,longitud,barrio,property_type,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_price
142388,-34.5702426,-58.4885169,Villa Urquiza,departamento,2,1,45,45,148005
363757,-34.5773537,-58.5116594,Villa Pueyrredón,ph,2,1,50,44,110000
405034,-34.611623,-58.362465,Puerto Madero,departamento,2,1,81,77,450000
159351,-34.6156421,-58.5297381,Villa Devoto,casa,4,2,103,81,175000
121850,-34.630173,-58.428225,Parque Chacabuco,departamento,2,1,50,44,106000
209538,-34.6077835599,-58.4745463164,Villa General Mitre,departamento,2,1,30,30,75000
42251,-34.62837346211121,-58.46330620692398,Flores,departamento,2,1,47,45,67800
82227,-34.596735,-58.4118743,Recoleta,departamento,2,1,63,56,190000
452215,-34.5936695,-58.3999598,Recoleta,departamento,2,1,67,46,130000
35918,-34.605459,-58.379408,Centro / Microcentro,departamento,2,1,57,57,94000
443058,-34.597019,-58.4541047,Villa Crespo,departamento,3,2,86,70,122000
28723,-34.5385869,-58.4660919,Nuñez,departamento,3,2,61,56,179000
393384,-34.6171207,-58.4592734,Caballito,ph,3,2,67,62,135000
434083,-34.5614727,-58.4454242,Belgrano,departamento,4,3,174,174,440000
174485,-34.5823396,-58.4093405,Barrio Norte,departamento,1,1,48,42,119700
287738,-34.5743941826,-58.4911251068,Villa Urquiza,departamento,3,2,58,56,165000
172476,-34.5634429,-58.4670292,Belgrano,departamento,2,1,35,31,98500
187279,-34.6182615,-58.4779827,Villa del Parque,departamento,1,1,49,45,96600
32117,-34.5899252,-58.3940241,Recoleta,departamento,3,3,75,64,260000
98013,-34.617305,-58.4427427,Caballito,departamento,2,1,39,39,105000
18205,-34.6102692,-58.4075664,Balvanera,departamento,3,2,70,70,117000
257042,-34.5942174,-58.3885964,Recoleta,departamento,4,3,133,126,450000
87919,-34.5624807,-58.4505164,Belgrano,departamento,5,3,126,115,300000
232897,-34.5514755847,-58.4635090828,Nuñez,departamento,4,3,96,84,285000
215297,-34.5878914789,-58.4248427061,Palermo,departamento,1,1,50,38,130000
434070,-34.5560433,-58.4563703,Belgrano,departamento,3,2,60,54,165000
408265,-34.5646144,-58.4565548,Belgrano,departamento,1,1,34,35,98000
52477,-34.6321437,-58.3629375,Boca,departamento,1,1,31,31,35000
449560,-34.5473041,-58.4646588,Nuñez,departamento,2,1,54,47,195000
207306,-34.5428793,-58.4809235,Saavedra,departamento,2,1,48,39,80302
425344,-34.5497709,-58.4694802,Nuñez,departamento,1,1,35,33,83000
92170,-34.5799904,-58.4130936,Palermo,departamento,4,3,139,129,369000
247008,-34.6381317,-58.5095365,Villa Luro,departamento,3,2,54,53,76000
377290,-34.62837346211121,-58.46330620692398,Flores,departamento,4,3,100,88,285000
356784,-34.5630469726,-58.4512193229,Belgrano,departamento,3,2,82,79,215000
105388,-34.5938449,-58.3971253,Recoleta,departamento,3,2,71,71,175000
400150,-34.59885,-58.484656,Villa del Parque,departamento,2,1,55,49,119900
77772,-34.5793945,-58.453519,Colegiales,departamento,3,2,45,42,78000
108940,-34.6070279,-58.378255,San Nicolás,departamento,2,1,77,66,49500
362487,-34.5936483,-58.401138,Recoleta,departamento,2,1,38,34,105000
167628,-34.5658829,-58.4574492,Belgrano,departamento,4,3,145,124,405000
135918,-34.5638467,-58.4685407,Coghlan,departamento,1,1,50,45,96800
298064,-34.6223847,-58.4488862,Caballito,departamento,2,1,57,46,150000
449646,-34.6042078,-58.3794956,Retiro,departamento,1,1,43,37,88763
347280,-34.5691327,-58.4426647,Belgrano,departamento,5,4,151,151,490000
34250,-34.624572,-58.48151,Floresta,departamento,2,1,34,34,52000
151792,-34.6208103,-58.4745328,Flores,departamento,3,2,59,57,115000
229207,-34.6264016424,-58.4567311821,Caballito,departamento,2,1,40,40,60000
361867,-34.5679891,-58.4339848,Palermo,departamento,2,1,50,40,205000
370172,-34.5595153,-58.4455045,Belgrano,departamento,2,1,56,50,265000
74717,-34.6120842,-58.4842514,Villa Santa Rita,departamento,2,1,42,39,69000
82060,-34.5600557,-58.4580155,Belgrano,departamento,1,1,77,66,69000
237444,-34.6197492,-58.3781293,San Telmo,ph,5,4,94,94,179000
319021,-34.562430705786525,-58.45480465588652,Belgrano,departamento,2,1,44,39,110000
196988,-34.632151,-58.3609577,Boca,departamento,5,5,129,122,185000
210146,-34.6289096,-58.4580824,Flores,departamento,3,2,62,56,144500
282851,-34.5835801,-58.4492978,Chacarita,departamento,2,1,59,55,140000
242424,-34.6271059375,-58.4306788445,Caballito,departamento,2,1,65,45,119000
82189,-34.5966336,-58.4071354,Recoleta,departamento,1,1,39,39,63000
36284,-34.55003,-58.465891,Nuñez,departamento,2,1,71,54,190000
425497,-34.6042078,-58.3794956,Retiro,departamento,2,2,52,52,107839
167150,-34.6013792,-58.4314069,Almagro,departamento,4,3,108,104,168900
63720,-34.58252506122768,-58.425474744127335,Palermo,departamento,2,1,53,50,195000
48562,-34.5599616,-58.4601675,Belgrano,departamento,3,2,50,50,130000
80932,-34.6037787,-58.4198548,Almagro,ph,4,3,107,107,155000
403185,-34.61367,-58.407122,Balvanera,departamento,1,1,77,66,39900
41803,-34.6272462,-58.5081687,Villa Luro,departamento,1,1,45,30,74000
454806,-34.5927998,-58.4435355,Villa Crespo,departamento,2,1,66,38,36000
66838,-34.591887,-58.441169,Villa Crespo,departamento,3,2,65,65,139000
341894,-34.6075737,-58.3895979,Monserrat,departamento,1,1,38,38,64000
217391,-34.5943892268,-58.3987611032,Recoleta,departamento,2,1,36,33,89500
410336,-34.5537751,-58.4622258,Belgrano,ph,4,2,98,78,240000
410052,-34.5681849,-58.4713184,Villa Urquiza,departamento,3,2,50,50,127000
18559,-34.6003485,-58.4412272,Villa Crespo,departamento,4,3,69,61,147000
233882,-34.5808074315,-58.4955990314,Villa Pueyrredón,departamento,2,1,67,50,126000
263326,-34.574463,-58.4925359,Villa Urquiza,casa,5,2,140,120,240000
165022,-34.548045841853735,-58.46547258653095,Nuñez,departamento,2,1,58,48,250000
397084,-34.62504,-58.473913,Flores,departamento,4,2,117,94,225000
76486,-34.6142579783,-58.4275272185,Almagro,departamento,1,1,77,66,42000
187995,-34.6045384,-58.4249555,Almagro,departamento,1,1,33,30,69543
44258,-34.665383,-58.4867308,Villa Lugano,departamento,2,1,38,33,60000
228085,-34.59229756323614,-58.397112487475724,Recoleta,departamento,7,3,174,159,555000
2930,-34.58751,-58.5019843,Villa Pueyrredón,departamento,2,1,56,53,105000
36456,-34.5964187,-58.4206289,Palermo,departamento,2,1,35,34,79000
80608,-34.5499812,-58.4830928,Saavedra,departamento,1,1,33,34,84000
264623,-34.578018,-58.462641,Villa Ortuzar,departamento,3,2,59,59,125900
203306,-34.569679,-58.4780597,Villa Urquiza,ph,4,3,111,73,360000
350180,-34.5715866,-58.4458343,Colegiales,departamento,3,2,70,65,229000
379640,-34.5614909,-58.4585494,Belgrano,departamento,4,3,150,150,340000
10294,-34.6098561,-58.4982317,Villa del Parque,departamento,2,1,63,55,147900
299415,-34.6102903,-58.4320603,Caballito,casa,6,4,264,201,575000
72488,-34.5894921511,-58.3875762042,Recoleta,departamento,3,2,130,120,400000
108549,-34.5653017,-58.4356616,Palermo,departamento,3,2,89,89,245000
236623,-34.5986122888,-58.4390751925,Caballito,departamento,1,1,40,36,100000
171186,-34.5660948,-58.4599358,Belgrano,departamento,4,3,171,159,500000
44452,-34.611482,-58.4286152,Caballito,ph,5,4,212,128,360000
52392,-34.5738862,-58.4215577,Palermo,departamento,2,1,42,38,129000
179926,-34.6180929,-58.3901878,Congreso,departamento,2,1,51,49,89000
233773,-34.6234054,-58.4121778,San Cristobal,departamento,1,1,35,35,75000
280114,-34.5489286,-58.4700127,Saavedra,departamento,3,2,81,75,255000
274798,-34.6453937425,-58.3683443069,Barracas,departamento,2,1,38,38,59000
172392,-34.5731016,-58.4317572,Palermo,departamento,3,2,67,59,195000
232789,-34.643915,-58.368383,Boca,departamento,3,2,94,90,155000
14621,-34.5770878,-58.4932238,Villa Urquiza,departamento,1,1,30,32,65000
115527,-34.5778593,-58.4900582,Villa Urquiza,departamento,2,1,41,36,105000
49612,-34.562430705786525,-58.45480465588652,Belgrano,departamento,2,1,38,38,85000
32159,-34.6223012,-58.3885983,Monserrat,departamento,3,2,45,45,79000
154912,-34.5820379,-58.4471191,Colegiales,departamento,4,3,84,82,285000
114637,-34.6056846,-58.3906417,Nuñez,departamento,3,2,60,60,145000
158101,-34.5730547,-58.4417087,Belgrano,departamento,3,2,50,47,90000
254070,-34.6337742,-58.4539719,Flores,departamento,4,3,77,65,109000
12358,-34.5614544,-58.4686029,Belgrano,departamento,4,3,78,75,129900
326371,-34.5763541,-58.4962171,Villa Urquiza,departamento,3,2,51,47,144000
187967,-34.6045384,-58.4249555,Almagro,departamento,1,1,41,35,76916
325875,-34.5991852,-58.4119105,Almagro,departamento,3,2,154,82,219887
147747,-34.5837697,-58.4020139,Recoleta,departamento,3,2,70,61,185000
409040,-34.6309412,-58.468114,Flores,departamento,2,1,59,59,109000
6423,-34.5999551,-58.3758087,San Nicolás,departamento,5,3,185,185,189000
316971,-34.61764,-58.389522,Monserrat,departamento,2,1,66,36,89900
157074,-34.6007748,-58.4207452,Almagro,departamento,2,1,55,50,119000
435918,-34.6018752,-58.4201341,Almagro,departamento,3,2,61,57,149000
130331,-34.6032406688,-58.4405217044,Parque Centenario,departamento,3,2,48,44,74500
42304,-34.6232635273,-58.4371258312,Caballito,departamento,3,2,46,46,125000
134898,-34.5522544,-58.4698174,Nuñez,departamento,3,2,84,78,228000
395332,-34.6562526,-58.4674104,Parque Avellaneda,casa,3,2,220,150,189000
284369,-34.6063848337,-58.4579730034,Parque Centenario,departamento,2,1,64,60,133189
94237,-34.58252506122768,-58.425474744127335,Palermo,departamento,3,2,56,53,135000
428038,-34.5929183,-58.384396,Recoleta,departamento,3,2,66,66,200000
428560,-34.6134779,-58.4359553,Caballito,departamento,2,1,49,44,114000
390866,-34.6103405219,-58.426958543,Almagro,ph,3,2,58,58,105000
25877,-34.5840744,-58.4226903,Palermo,departamento,4,3,55,55,170000
285223,-34.6339992,-58.4155474,Boedo,ph,3,2,108,68,171900
394551,-34.626644,-58.487089,Floresta,casa,5,4,285,185,370000
174583,-34.6240895,-58.3990893,San Cristobal,departamento,3,2,55,47,90000
341781,-34.5936189,-58.4132747,Recoleta,departamento,2,1,39,32,79900
52476,-34.6280524,-58.465609,Flores,departamento,2,1,34,30,49000
242447,-34.6137789,-58.3882925,Monserrat,departamento,3,2,71,66,135000
77746,-34.6538614,-58.5157077,Mataderos,departamento,3,2,66,63,175000
92767,-34.6041949,-58.4114337,Balvanera,departamento,3,2,79,79,90000
46778,-34.556191,-58.4610149,Belgrano,departamento,3,2,74,60,229000
125303,-34.6194596,-58.4769752,Villa Santa Rita,ph,3,2,102,63,79900
31340,-34.6082563974,-58.4436248328,Caballito,departamento,3,2,61,53,130000
371080,-34.5571323783,-58.458589145,Belgrano,departamento,3,1,79,65,270000
182362,-34.5956287,-58.5080043,Villa Devoto,departamento,3,2,68,58,250000
53857,-34.6046205,-58.3939776,Balvanera,departamento,1,1,54,54,140000
409260,-34.5907398,-58.4245956,Palermo,departamento,1,1,49,43,115620
392458,-34.5775736,-58.4226458,Palermo,departamento,3,2,66,60,120000
358586,-34.5585421876,-58.4604160116,Belgrano,departamento,3,2,64,46,210000
239814,-34.630314,-58.467535,Flores,departamento,3,2,95,65,108000
425409,-34.5413292,-58.4640256,Nuñez,departamento,3,2,94,86,430000
74340,-34.6102999,-58.4260271,Almagro,departamento,4,3,71,64,141000
321823,-34.6018578,-58.4898411,Villa del Parque,departamento,3,2,70,66,149000
217419,-34.584182,-58.449326,Chacarita,departamento,2,1,43,39,74500
291434,-34.5825211,-58.4236444,Palermo,departamento,4,3,120,100,500000
369242,-34.6684859,-58.4843277,Villa Lugano,casa,5,3,170,145,139500
182417,-34.5779205,-58.4819672,Villa Urquiza,departamento,2,1,60,45,175000
22545,-34.6214167,-58.4103941,Boedo,departamento,2,1,49,46,69000
203827,-34.5978191,-58.4163354,Palermo,departamento,1,1,39,37,105000
104178,-34.6178562,-58.4680411,Villa del Parque,departamento,3,2,66,57,144000
184990,-34.548045841853735,-58.46547258653095,Nuñez,departamento,2,1,62,62,220000
40890,-34.6033015,-58.4059201,Balvanera,departamento,4,3,97,97,130000
1160,-34.6038187,-58.51075,Villa Devoto,ph,3,2,64,58,150000
442023,-34.5831854,-58.4212499,Palermo,departamento,4,3,153,115,544000
24370,-34.5859631,-58.4117721,Palermo,departamento,3,2,107,102,275000
93512,-34.6063848337,-58.4579730034,Parque Centenario,departamento,2,1,64,60,133189
308799,-34.5751892403,-58.498313427,Villa Urquiza,departamento,1,1,31,32,79000
50697,-34.5899681,-58.448835,Chacarita,departamento,2,1,70,63,195000
59094,-34.6259135,-58.4665827,Flores,departamento,2,1,46,39,74000
89730,-34.569491,-58.4869342,Villa Urquiza,departamento,3,1,37,30,135000
300271,-34.5777457,-58.4310853,Palermo,departamento,2,1,35,35,77900
153429,-34.5791737,-58.4543458,Colegiales,departamento,2,1,54,46,130000
290677,-34.5588999,-58.4443784,Belgrano,departamento,4,3,84,72,159000
250936,-34.5944502625,-58.4132815875,Recoleta,departamento,4,2,65,61,137500
145713,-34.5908613,-58.4250368,Palermo,departamento,1,1,36,36,120000
218647,-34.6200926,-58.3610901,Puerto Madero,departamento,2,1,68,59,395000
454779,-34.591693,-58.4424721,Villa Crespo,departamento,2,1,46,38,48620
71515,-34.5648077,-58.4497738,Belgrano,departamento,4,3,96,75,295000
363059,-34.5885018,-58.4007004,Barrio Norte,departamento,2,1,58,58,198000
390973,-34.5973028,-58.4127659,Palermo,departamento,2,1,54,47,175000
328158,-34.5995388,-58.4361314,Villa Crespo,departamento,2,1,56,47,112500
373813,-34.5838365598,-58.4129291661,Palermo,departamento,3,2,60,60,204900
111530,-34.5807386,-58.4697676,Villa Ortuzar,departamento,2,1,51,35,100400
360294,-34.6177632,-58.4542892,Caballito,departamento,2,1,61,42,129000
449807,-34.5982786,-58.4224631,Almagro,departamento,4,3,89,83,298000
416274,-34.6366985,-58.4270781,Parque Chacabuco,departamento,3,2,86,53,120000
50826,-34.6123364557,-58.4832930565,Villa del Parque,departamento,2,1,40,36,80000
185417,-34.626401,-58.3763115,Constitución,departamento,2,1,50,50,55000
99498,-34.6340618,-58.4328816,Parque Chacabuco,departamento,3,2,66,58,150000
41957,-34.5686133,-58.4898679,Villa Urquiza,departamento,2,1,43,40,125000
56350,-34.5634483,-58.4951606,Villa Urquiza,departamento,1,1,39,36,99000
137167,-34.5820981,-58.4488594,Palermo,departamento,2,1,50,45,155809
240343,-34.6154533,-58.4374803,Caballito,departamento,4,3,101,98,195000
450193,-34.5853278,-58.4408751,Palermo,departamento,1,1,57,51,135000
274415,-34.6034818,-58.430423,Almagro,departamento,1,1,77,66,49900
352753,-34.5740637,-58.4460504,Belgrano,departamento,3,2,96,90,570000
101227,-34.5801573,-58.5042277,Villa Pueyrredón,departamento,4,3,152,95,151000
289335,-34.6292283,-58.4444888,Caballito,departamento,2,1,55,47,145800
96542,-34.6123593,-58.4787836,Paternal,departamento,3,2,70,60,120000
130046,-34.6139216117,-58.3739032051,Monserrat,departamento,2,1,61,53,98000
324412,-34.6278866,-58.5222913,Versalles,departamento,3,2,110,97,240000
384737,-34.6507741,-58.4791586,Parque Avellaneda,departamento,2,1,64,52,83000
422553,-34.6293749,-58.5047944,Monte Castro,departamento,2,1,41,39,65000
454861,-34.5988008,-58.4311376,Villa Crespo,ph,4,3,123,97,175000
202962,-34.5854111,-58.4002392,Recoleta,departamento,3,3,75,75,235000
443952,-34.6025691,-58.4657995,Paternal,departamento,1,1,32,33,59900
322999,-34.5877872,-58.3906465,Recoleta,departamento,3,2,73,65,240000
199962,-34.5879722,-58.4480385,Chacarita,ph,3,2,90,70,190000
138049,-34.6470167157,-58.4855054512,Parque Avellaneda,ph,4,3,129,76,168000
32769,-34.6225066,-58.4206245,Boedo,departamento,3,2,73,63,98000
161366,-34.616753,-58.4682206,Villa General Mitre,casa,3,2,116,90,195000
182852,-34.5586929,-58.4559865,Belgrano,departamento,4,3,172,153,480000
17970,-34.5686511,-58.4938837,Villa Urquiza,departamento,2,1,45,42,100000
342089,-34.6130844,-58.3673089,Puerto Madero,departamento,1,1,36,32,117455
8001,-34.6273978,-58.4908436,Velez Sarsfield,departamento,2,1,73,63,115600
250935,-34.5896488,-58.3943127,Recoleta,departamento,4,3,112,102,300000
91840,-34.6306296,-58.4665635,Flores,departamento,2,1,48,44,84900
365066,-34.6177086,-58.4203815,Almagro,departamento,2,1,45,39,75000
48157,-34.6023118,-58.4073012,Balvanera,departamento,2,1,41,41,78000
315659,-34.5852419,-58.5028886,Villa Pueyrredón,departamento,2,1,44,40,98000
189720,-34.58252506122768,-58.425474744127335,Palermo,departamento,2,1,47,42,179000
38266,-34.5692113,-58.455199,Belgrano,departamento,3,2,60,60,149000
356023,-34.6049554,-58.4228914,Almagro,ph,3,2,123,71,139000
299948,-34.5805275,-58.4650258,Colegiales,departamento,3,2,67,67,130000
94287,-34.5902524,-58.4236001,Palermo,departamento,3,2,65,62,240700
136485,-34.5688543,-58.4756355,Villa Urquiza,departamento,3,2,64,60,145000
2851,-34.61399534202049,-58.36360988886702,Puerto Madero,departamento,3,2,75,71,220000
212789,-34.6011117,-58.3998172,Balvanera,departamento,1,1,30,32,70000
204272,-34.60068,-58.390927,San Nicolás,departamento,1,1,77,66,46000
233205,-34.5420271147,-58.4670410072,Belgrano,departamento,4,3,79,76,243000
301066,-34.5624982097,-58.45261883,Belgrano,departamento,3,2,80,80,215000
37811,-34.5515891,-58.4759151,Saavedra,casa,5,4,182,160,363000
182759,-34.5852402,-58.4183057,Palermo,departamento,3,2,64,56,139000
399827,-34.5847823374,-58.4643030167,Villa Ortuzar,departamento,1,1,77,66,63000
242540,-34.6330666671,-58.4033203125,Villa Crespo,departamento,2,1,33,33,60000
293804,-34.6213871,-58.3816414,Constitución,departamento,2,1,42,37,82000
203769,-34.5854618,-58.4415222,Palermo,departamento,4,3,151,119,420000
397750,-34.5779923,-58.4291487,Palermo,departamento,3,2,82,78,320000
111544,-34.5750936,-58.4916067423,Villa Urquiza,departamento,1,1,49,44,99000
302681,-34.6131042573,-58.4196344995,Almagro,departamento,2,1,44,39,96000
332316,-34.5781314,-58.4383174,Palermo,departamento,2,1,75,75,349000
374296,-34.6160925,-58.5270681,Villa Real,ph,3,2,112,56,118000
31082,-34.5386479,-58.4663204,Nuñez,departamento,2,1,57,50,160000
389983,-34.5668627,-58.466051,Belgrano,departamento,3,2,94,94,150000
430137,-34.580751,-58.477914,Parque Chas,ph,2,1,43,40,79900
10981,-34.5638069,-58.4583464,Belgrano,departamento,1,1,38,36,84000
343412,-34.6143238,-58.4140382,Almagro,departamento,2,1,116,32,92000
445581,-34.5991588,-58.5109965,Villa Devoto,departamento,4,3,71,71,190000
53356,-34.62837346211121,-58.46330620692398,Flores,departamento,3,2,76,65,208500
212420,-34.5999740092,-58.4257136543,Almagro,departamento,2,1,37,34,78000
48538,-34.58806,-58.43879,Palermo,departamento,3,2,78,68,187000
121644,-34.5867571,-58.4004559,Recoleta,departamento,1,1,77,66,49000
107684,-34.597763,-58.42601,Villa Crespo,departamento,3,2,69,63,135000
30671,-34.5783381,-58.4462883,Colegiales,ph,2,1,101,70,185000
143179,-34.633203,-58.4654005,Flores,departamento,2,1,46,43,99000
457918,-34.554685,-58.454054,Belgrano,departamento,2,1,56,50,165000
319047,-34.5678717,-58.4479113,Belgrano,departamento,4,3,182,138,410000
254705,-34.6389789,-58.500115,Villa Luro,departamento,1,1,37,30,65000
358257,-34.5579942,-58.4761363,Coghlan,departamento,2,1,72,60,125000
10851,-34.5433758,-58.4651256,Nuñez,departamento,1,1,32,32,112000
141000,-34.6272929,-58.3648048,Boca,departamento,3,2,53,53,83000
280115,-34.5489286,-58.4700127,Saavedra,departamento,4,3,81,75,255000
289425,-34.6158330554,-58.5009098053,Monte Castro,departamento,2,1,45,40,92000
236346,-34.5690449,-58.432037046,Belgrano,departamento,1,1,51,43,170000
207259,-34.5688561,-58.4550993,Belgrano,departamento,2,1,61,56,153000
127893,-34.6149645,-58.4992788,Monte Castro,ph,3,2,82,63,184900
209480,-34.573688174443916,-58.48562325898029,Villa Urquiza,departamento,2,1,47,43,115000
201651,-34.608259,-58.4213319,Almagro,departamento,2,1,45,41,105000
167173,-34.5903416,-58.4170376,Palermo,departamento,3,2,77,70,308000
88132,-34.6237933,-58.4022563,San Cristobal,departamento,1,1,77,66,42000
